,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
77,5152025243817117,7400802201,2025-04-08 19:49:06,"卖菜呢？<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自云南,5153245560833318,0,0,卖菜呢？[挖鼻],7738123835,锦恒妈是营养师,https://weibo.com/u/7738123835,,云南,f,10,251,23,0,0,69,69,
78,5152025243817117,7400802201,2025-04-08 19:40:33,肯定25啊，这用考虑吗,来自广东,5153243405226373,0,0,肯定25啊，这用考虑吗,7580249531,飞雪翩然666,https://weibo.com/u/7580249531,,其他,m,140,115,0,0,0,0,0,
79,5152025243817117,7400802201,2025-04-08 17:18:15,他们一个也选不上,来自上海,5153207592683926,0,0,他们一个也选不上,3274261135,空山新雨后www,https://weibo.com/u/3274261135,,其他,f,961,3166,8261,120,157,226,503,
80,5152025243817117,7400802201,2025-04-08 17:15:05,25岁的 给我10年我能赚300w  他30下崽 刚好可以穷养一个  房子也解决掉  这样比较有底气,来自北京,5153206797075738,0,0,25岁的 给我10年我能赚300w  他30下崽 刚好可以穷养一个  房子也解决掉  这样比较有底气,1709283461,GoodShaDiaoFriend,https://weibo.com/u/1709283461,不只是关注沙雕,广东 广州,m,263,280,90,1,1,21,23,
81,5152025243817117,7400802201,2025-04-08 15:37:10,"这不是在问，要不要孩子吗？<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自辽宁,5153182154229012,0,0,这不是在问，要不要孩子吗？[允悲],2137456860,小雷神V,https://weibo.com/u/2137456860,著名博主,广东 深圳,m,565,188,1705,109,228,197,534,
82,5152025243817117,7400802201,2025-04-08 14:11:58,要听话的,来自上海,5153160717402427,0,0,要听话的,3234597402,我的奋斗坐观天下,https://weibo.com/u/3234597402,想得开是天堂，想不开是地狱。,江苏 南京,m,152,79,475,68,18,38,124,
83,5152025243817117,7400802201,2025-04-08 14:07:11,追求你的人也很多，但你自己为何现在未婚？你自己心里很清楚，因为跟年纪没关系！我会选不拜金，真心实意一起打拼过生活的,来自福建,5153159508922370,0,0,追求你的人也很多，但你自己为何现在未婚？你自己心里很清楚，因为跟年纪没关系！我会选不拜金，真心实意一起打拼过生活的,3116769871,偏偏龍公子,https://weibo.com/u/3116769871,🏆联合国儿童基金会捐赠大使 🏆2006年美国周刊年度风雨人物 🏆2008年北京奥运会见证者 🏆2009年年度保卫地球卫士,福建,m,622,2262,4278,,,,,
84,5152025243817117,7400802201,2025-04-08 10:25:31,"如果不嫌弃我收入比较低的话，绝对是选富婆啊<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广东,5153103725990529,0,0,如果不嫌弃我收入比较低的话，绝对是选富婆啊[doge],2387068841,悲剧的一九八零,https://weibo.com/u/2387068841,,广东 广州,m,278,500,1212,,,,,
85,5152025243817117,7400802201,2025-04-08 08:21:22,选有钱成熟有智慧的，生活不易。,来自河北,5153072482091867,0,0,选有钱成熟有智慧的，生活不易。,7558334152,非专业的专业旅行摄影爱好者,https://weibo.com/u/7558334152,,其他,m,32,544,0,0,0,0,0,
86,5152025243817117,7400802201,2025-04-08 08:16:05,35好看有钱的是个宝啊,来自浙江,5153071152239032,0,0,35好看有钱的是个宝啊,2191358490,醉虾两三只,https://weibo.com/u/2191358490,醉生梦死,浙江 杭州,m,164,265,2606,"1,042",688,42,"1,772",
87,5152025243817117,7400802201,2025-04-07 09:32:05,"他们会选18岁的<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自天津,5152727894065429,0,0,他们会选18岁的[嘻嘻][嘻嘻][嘻嘻][嘻嘻],7475233667,世间游走的精灵9,https://weibo.com/u/7475233667,,其他,f,24,299,486,4,3,21,28,
88,5152025243817117,7400802201,2025-04-06 18:13:53,"都不要<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自广东,5152496818327754,0,0,都不要[doge],6067652470,龙的传人198612,https://weibo.com/u/6067652470,打拳,广东 佛山,m,50,279,304,175,19,621,815,
89,5152025243817117,7400802201,2025-04-06 14:38:44,"你没说重要信息，蒙古女人<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" /> 那肯定选25的，35的打不过<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",来自河北,5152442673796394,0,0,你没说重要信息，蒙古女人[吃瓜] 那肯定选25的，35的打不过[摊手],7190524406,熊族永不低头,https://weibo.com/u/7190524406,,北京,m,249,1129,25,2,1,35,38,
90,5152025243817117,7400802201,2025-04-06 10:05:55,18的,来自江苏,5152374017492724,0,0,18的,7727657071,用户7727657071,https://weibo.com/u/7727657071,,其他,m,66,97,2,0,0,0,0,
91,5152025243817117,7400802201,2025-04-06 09:39:33,"单身最好！没有 内耗<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5152367381841993,0,0,单身最好！没有 内耗[允悲],2046941001,黍v离,https://weibo.com/u/2046941001,在一回首间，才忽然发现，原来，我的一生的种种努力，不过只是为了周遭的人都对我满意而已。,浙江 温州,m,333,500,1117,9,2,31,42,
92,5152025243817117,7400802201,2025-04-06 09:15:55,为什么要把自己当商品给人选？他们算什么？！,来自澳大利亚,5152361434056619,0,0,为什么要把自己当商品给人选？他们算什么？！,3281027485,Joycewang1234,https://weibo.com/u/3281027485,,其他,f,193,5240,4848,170,61,381,612,
93,5152025243817117,7400802201,2025-04-06 07:40:00,25,来自浙江,5152337296885063,0,0,25,7910588607,小鹏有201309,https://weibo.com/u/7910588607,,其他,m,615,143,464,,,,,
94,5152025243817117,7400802201,2025-04-05 23:11:28,25,来自广东,5152209318975096,0,0,25,7949577898,一平二白2,https://weibo.com/u/7949577898,,广东 深圳,m,128,197,8,0,0,2,2,
95,5152025243817117,7400802201,2025-04-05 23:07:54,20,来自广东,5152208422440871,0,0,20,2440579975,玉光-精心研读-训犬达人,https://weibo.com/u/2440579975,网络没有真相，只有以流量为生的骗子和为骗子提供流量的傻喷子！,广东,m,133,300,424,232,6,523,761,
96,5152025243817117,7400802201,2025-04-05 19:54:04,花有重开日，人无再少年。,来自江苏,5152159642687910,0,0,花有重开日，人无再少年。,7379728061,汉风飞雨,https://weibo.com/u/7379728061,,江苏 连云港,m,131,1254,487,3,14,30,47,
97,5152025243817117,7400802201,2025-04-05 18:23:14,"青春永远是女性最大的优势<img alt=""[笑哈哈]"" title=""[笑哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/32/lxhwahaha_org.gif"" />",来自湖南,5152136782683932,0,0,青春永远是女性最大的优势[笑哈哈],1823030300,潇天啸,https://weibo.com/u/1823030300,知者不惑，勇者不惧，蠢猪式的仁义道德滚一边去！,湖南 长沙,m,1214,346,2650,644,333,"1,745","2,722",
98,5152025243817117,7400802201,2025-04-05 18:21:27,"博主换赛道了，之前蒙古草原招女婿<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自重庆,5152136335200760,0,0,博主换赛道了，之前蒙古草原招女婿[允悲][允悲][允悲],7570677001,用户7570677001,https://weibo.com/u/7570677001,,重庆,m,61,272,719,6,0,14,20,
99,5152025243817117,7400802201,2025-04-05 18:20:44,选什么选，,来自重庆,5152136154583530,0,0,选什么选，,7570677001,用户7570677001,https://weibo.com/u/7570677001,,重庆,m,61,272,719,6,0,14,20,
100,5152025243817117,7400802201,2025-04-05 16:40:49,第一情况 25   第二情况选35,来自浙江,5152111009993208,0,0,第一情况 25   第二情况选35,5290674749,GWenLi_魔尊陌尘,https://weibo.com/u/5290674749,散文《一字一离殇，一曲一断肠》原创作者，歌曲《醉花吟》、《烟雨江南》、《雨落情殇》原创作者，杭州三甲医院主任医师，心里咨询师，健康营养师。,浙江,m,157314,147,76,9,3,37,49,
101,5152025243817117,7400802201,2025-04-05 16:22:57,你要这样想   25岁没钱女孩慕强找个条件好点的 女弱男强，男性认为这可以接受   35岁有钱女性还慕强还想找有钱的    女强男弱，不应该变包养了嘛（求包养男性应该也能接受），女强男强，还找更有钱的算咋回事（除非那种联姻（商政）），应该是男性最接受不了的，都强说明往后意见都很难统一,来自江苏,5152106512912374,0,0,你要这样想   25岁没钱女孩慕强找个条件好点的 女弱男强，男性认为这可以接受   35岁有钱女性还慕强还想找有钱的    女强男弱，不应该变包养了嘛（求包养男性应该也能接受），女强男强，还找更有钱的算咋回事（除非那种联姻（商政）），应该是男性最接受不了的，都强说明往后意见都很难统一,6077697742,隐身喵汪汪叫,https://weibo.com/u/6077697742,萌萌嗒,江苏 南京,m,61,45,21,1,0,46,47,
102,5152025243817117,7400802201,2025-04-05 14:40:04,选博主,来自广西,5152080626712678,0,0,选博主,1629601500,音乐世界的苦行僧,https://weibo.com/u/1629601500,人生没有什么是应该的，都是活该的！一切先有因后有果！,广西,m,3611,445,105996,"10,948","2,667","30,792","44,407",
103,5152025243817117,7400802201,2025-04-05 14:23:05,"人品好的那个。人品都好，选年轻的<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",来自上海,5152076347739390,0,1,人品好的那个。人品都好，选年轻的[吃瓜],7201937487,为人民服务的鱼干,https://weibo.com/u/7201937487,不忘初心，没想翻身✧*｡٩(ˊωˋ*)و✧*｡,上海,m,137,448,129,1,2,48,51,
104,5152025243817117,7400802201,2025-04-05 14:06:13,选对我好的,来自上海,5152072107557223,0,0,选对我好的,2239451270,来来回回的旅途,https://weibo.com/u/2239451270,慢慢走过……,上海 嘉定区,m,651,1260,1263,54,18,197,269,
105,5152025243817117,7400802201,2025-04-05 13:46:41,"你都35啦<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自四川,5152067187904816,0,0,你都35啦[二哈],2249961874,Matrix-revolution,https://weibo.com/u/2249961874,仁！義！禮！智！信！,四川 成都,m,202,411,410,44,16,122,182,
106,5152025243817117,7400802201,2025-04-05 13:24:30,35,来自湖南,5152061603713884,0,0,35,7912046488,用户7912046488,https://weibo.com/u/7912046488,,湖南 长沙,m,89,69,0,0,0,0,0,
107,5152025243817117,7400802201,2025-04-05 13:17:54,还没选男人你就选上了,来自四川,5152059944340925,0,0,还没选男人你就选上了,5855073307,迷迷lili,https://weibo.com/u/5855073307,,其他,f,138,625,13,2,0,32,34,
108,5152025243817117,7400802201,2025-04-05 12:40:57,"35岁会说我这么好的条件，也等了那么久了，一定要等到一个最好的，心里台词：一定要挑一个最好的<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自广西,5152050644519283,0,0,35岁会说我这么好的条件，也等了那么久了，一定要等到一个最好的，心里台词：一定要挑一个最好的[微笑],2083719655,胖直男,https://weibo.com/u/2083719655,我假装是个愤青儿,广西 南宁,m,270,281,22478,41,152,617,810,
109,5152025243817117,7400802201,2025-04-05 12:28:13,如果有这本事能选就25，没本事选就单身,来自重庆,5152047439810221,0,1,如果有这本事能选就25，没本事选就单身,5579711573,非濋不取,https://weibo.com/u/5579711573,洁癖，脏梅梅不要回复，谢谢,重庆,m,26,219,2,0,2,6,8,
110,5152025243817117,7400802201,2025-04-05 12:20:23,扎心,来自江苏,5152045468746974,0,0,扎心,7831118694,Mila-83333,https://weibo.com/u/7831118694,愿我的人生幸运一次，尽快找到我最重要的人……找到男朋友,江苏,f,714,511,2999,169,45,"1,673","1,887",
111,5152025243817117,7400802201,2025-04-05 12:15:53,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自四川,5152044337337500,0,0,[doge],7111213410,人类低质量男性I,https://weibo.com/u/7111213410,看你妈 滚,四川 成都,m,238,91,35,81,0,110,191,
112,5152025243817117,7400802201,2025-04-05 11:19:02,"我选那个头脑的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />。女人有头脑最起码过日子还能翻身。后代基因也许能好点<img alt=""[阴险]"" title=""[阴险]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9e/2018new_yinxian_org.png"" />",来自北京,5152030028992360,0,0,我选那个头脑的[允悲]。女人有头脑最起码过日子还能翻身。后代基因也许能好点[阴险],7921796055,用户7921796055,https://weibo.com/u/7921796055,,北京,m,8,35,55,0,2,1,3,
113,5152025243817117,7400802201,2025-04-05 11:10:13,"小孩才做选择！<img alt=""[笑而不语]"" title=""[笑而不语]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2d/2018new_xiaoerbuyu_org.png"" /><img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",来自安徽,5152027810991661,0,0,小孩才做选择！[笑而不语][哈哈],5341996324,唏嘘的须根_七,https://weibo.com/u/5341996324,,安徽 合肥,m,167,452,935,44,22,49,115,
114,5152025243817117,7400802201,2025-04-09 09:34:13,"我选十八岁<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5153453203785242,0,1,我选十八岁[允悲],7984821173,漫步百间楼,https://weibo.com/u/7984821173,,其他,m,341,451,6,0,0,5,5,
115,5152025243817117,7400802201,2025-04-05 17:30:29,"女人的钱又不给我花，我的是她的，她的还是她的<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自新疆,5152123508493796,0,0,女人的钱又不给我花，我的是她的，她的还是她的[挖鼻],7057686212,秋零渡,https://weibo.com/u/7057686212,向阳而生，向风而行，张帆远航，一路长虹。,新疆,m,324,1026,221,7,6,180,193,
116,5152025243817117,7400802201,2025-04-11 01:46:13,我会选一个酒蒙子，无论她多大。,来自天津,5154060203197077,0,0,我会选一个酒蒙子，无论她多大。,6513288399,过往一路人,https://weibo.com/u/6513288399,无需简介,天津,m,32,19,122,45,0,59,104,
117,5152025243817117,7400802201,2025-04-08 11:49:02,"要学会审题<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />：必须选35！还是女的！",来自北京,5153124742335952,0,0,要学会审题[doge]：必须选35！还是女的！,7546926763,用户7546926763,https://weibo.com/u/7546926763,,其他,m,14,11,17,0,0,0,0,
118,5152025243817117,7400802201,2025-04-05 16:27:10,男人要爱情，,来自辽宁,5152107573282197,0,0,男人要爱情，,5868482980,落日的余辉667,https://weibo.com/u/5868482980,,辽宁 铁岭,m,52,4,3,0,0,4,4,
119,5152025243817117,7400802201,2025-04-05 16:26:35,25的，只有不太过俞不去，基本男性都会选择没结过婚的，,来自辽宁,5152107427008036,0,0,25的，只有不太过俞不去，基本男性都会选择没结过婚的，,5868482980,落日的余辉667,https://weibo.com/u/5868482980,,辽宁 铁岭,m,52,4,3,0,0,4,4,
120,5152025243817117,7400802201,2025-04-05 15:53:03,白痴问题,来自甘肃,5152098988854183,0,2,白痴问题,7957408641,77一个人看月亮,https://weibo.com/u/7957408641,浮萍漂泊本无根，落拓江湖君莫笑,甘肃 庆阳,m,141,66,124,74,2,94,170,
121,5152025243817117,7400802201,2025-04-05 11:54:21,看对眼说上话的那个。,来自上海,5152038916983780,0,0,看对眼说上话的那个。,7320663167,木四水山文丰,https://weibo.com/u/7320663167,混,上海,m,133,616,13809,355,"2,726","1,599","4,680",
122,5152025243817117,7400802201,2025-04-17 12:17:38,"犹豫一秒都是对25的不尊重<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自河南,5156393432385306,0,0,犹豫一秒都是对25的不尊重[微笑],7517002912,浴火_丿重SHENG,https://weibo.com/u/7517002912,金缕鞋_步香阶,河南,m,40,77,19,3,0,31,34,
123,5152025243817117,7400802201,2025-04-15 12:38:01,25,来自吉林,5155673784454522,0,0,25,7906557714,用户7906557714,https://weibo.com/u/7906557714,,吉林 四平,m,2576,1479,8181,,,,,
124,5152025243817117,7400802201,2025-04-09 10:07:54,35没得说,来自江苏,5153461680738030,0,0,35没得说,6249192860,用户6249192860,https://weibo.com/u/6249192860,,其他,m,143,1074,18,6,0,2,8,
